,PGE_valley,SCE
298,11233.191137034923,0.0
299,11145.006917684153,0.0
300,11156.539071423937,0.0
301,25175.99838987662,0.0
302,25100.283100335022,0.0
303,25197.94470020809,0.0
304,25065.27783422889,0.0
305,24963.42707569751,0.0
306,24957.488165576997,0.0
307,24964.571280605378,0.0
308,51237.48788086047,348.333891238256
309,51264.72729375873,369.5775003786507
310,51466.00222287214,405.040531183133
311,51302.18480860989,420.40618813022957
312,51455.73366975981,374.0761722798263
313,51429.39701462413,354.95878857012053
314,51353.518993227655,351.1618507876583
315,52944.7929068386,558.7327812941512
316,53070.1684807034,556.5724831540717
317,53201.574221683404,510.79923733145597
318,53165.65360089694,474.96690189589344
319,53033.94921947534,439.200901353149
320,53090.2634722838,427.05413715611394
321,52951.27022485196,435.2478138837141
322,79617.91437707092,551.1663050953134
323,79419.72917052926,540.5937253849925
324,79223.13000883645,514.9548201799616
325,79172.90268608046,458.2561092299261
326,78940.52297645566,413.46722865657466
327,78719.42330878296,403.5899204121647
328,78611.41208670566,360.99384185111285
329,74176.51768918122,119.27939154895375
330,73916.01311473575,141.02054508526635
331,73711.32336753009,154.657186227269
332,73533.87859017987,153.05567941617073
333,73250.9415658084,158.90317648300424
334,73148.87562404081,142.4454468947224
335,73096.35374389237,123.78931273853414
336,34577.411434674534,0.0
337,34273.039868132546,0.0
338,33909.23725695034,0.0
339,33568.85782846248,0.0
340,33107.065831258675,0.0
341,33038.89019676973,0.0
342,32744.363014783306,0.0
343,47531.41417759072,0.0
344,47570.76008136191,0.0
345,47573.12167849631,0.0
346,47594.10247030671,0.0
347,47499.060416577115,0.0
348,47529.05880684997,0.0
349,47714.861624751575,0.0
350,36472.624510509326,1281.1991903225962
351,36472.624510509326,1281.1991903225962
352,36472.624510509326,1281.1991903225962
353,36472.624510509326,1281.1991903225962
354,36472.624510509326,1281.1991903225962
355,36472.624510509326,1281.1991903225962
356,36472.624510509326,1281.1991903225962
357,53891.09468455268,581.0991196089949
358,53891.09468455268,581.0991196089949
359,53891.09468455268,581.0991196089949
360,53891.09468455268,581.0991196089949
361,53891.09468455268,581.0991196089949
362,53891.09468455268,581.0991196089949
363,53891.09468455268,581.0991196089949
364,53891.09468455268,581.0991196089949
