,Path42,Path24,Path45,Path66
0,0.0,13.09947590631612,11.810790911936667,0.0
1,0.0,42.82993406965414,13.285560219792345,0.0
2,0.0,47.264116146883865,7.378904024284564,0.0
3,0.0,43.38448619504567,8.662140854533993,0.0
4,0.0,45.7745283496471,15.23449862437343,0.0
5,0.0,41.90381486128722,16.70546825724517,0.0
6,0.0,34.70134200890454,10.378405790542768,0.0
7,0.0,33.434909819997586,9.106160839889398,0.0
8,0.0,27.338184956189423,11.721877365259978,0.0
9,0.0,16.477000897718497,10.073563440630735,0.0
10,0.0,30.956717849653668,8.444618776399668,0.0
11,0.0,33.471729933735475,14.531121405036432,0.0
12,0.0,37.26656052200705,10.261962231770484,0.0
13,0.0,33.17938845631392,5.690184488810794,0.0
14,0.0,14.847933582734768,9.187079685503736,0.0
15,0.0,4.2690459393601135,8.936550624507497,0.0
16,0.0,4.213254616430721,7.63777610412891,0.0
17,0.0,2.4603360453412804,6.772927291607832,0.0
18,0.0,26.549316149699788,11.990330699263097,0.0
19,0.0,20.89109962866887,16.115414397343713,0.0
20,0.0,23.451856036677142,12.331004120310551,0.0
21,0.0,28.867943319339872,12.268557903850251,0.0
22,0.0,20.120081179233907,7.967548296239158,0.0
23,0.0,13.11286512661529,9.021282745003608,0.0
24,0.0,20.381095244016493,0.0,0.0
25,0.0,27.200867554194303,0.0,0.0
26,0.0,30.011864747433137,0.0,0.0
27,0.0,31.069632381670488,0.0,0.0
28,0.0,22.1987568291126,0.0,0.0
29,0.0,23.894509327043775,0.0,0.0
30,0.0,21.16555152926742,0.0,0.0
31,0.0,21.81122489436406,0.0,0.0
32,0.0,18.031471987317353,0.0,0.0
33,0.0,26.444064997435497,0.0,0.0
34,0.0,45.48821311030995,0.0,0.0
35,0.0,13.114966937563615,0.0,0.0
36,0.0,12.446018398938241,0.0,0.0
37,0.0,12.684192908314355,0.0,0.0
38,0.0,15.132848938989977,0.0,0.0
39,0.0,22.98589591485174,0.0,0.0
40,0.0,11.74825746407279,0.0,0.0
41,0.0,8.649412801697363,0.0,0.0
42,0.0,30.37171843499761,0.0,0.0
43,0.0,11.081666342338622,0.0,0.0
44,0.0,18.493170217320284,0.0,0.0
45,0.0,14.211815960407563,0.0,0.0
46,0.0,16.417399689760412,0.0,0.0
47,0.0,25.71281323454901,0.0,0.0
48,0.0,44.35777590394374,0.0,0.0
49,0.0,68.46199431927478,0.0,0.0
50,0.0,57.64453949425419,0.0,0.0
51,0.0,59.365068955760066,0.0,0.0
52,0.0,47.12121364531873,0.0,0.0
53,0.0,47.09893097567607,0.0,0.0
54,0.0,33.68317372631221,0.0,0.0
55,0.0,34.80238777427519,0.0,0.0
56,0.0,15.28866913793716,0.0,0.0
57,0.0,22.349903864020224,0.0,0.0
58,0.0,66.61265094823044,0.0,0.0
59,0.0,13.30046311595704,0.0,0.0
60,0.0,7.426012472942794,0.0,0.0
61,0.0,7.5250910392888155,0.0,0.0
62,0.0,13.014730330746213,0.0,0.0
63,0.0,27.35573418677665,0.0,0.0
64,0.0,29.345213356971716,0.0,0.0
65,0.0,24.832155551760298,0.0,0.0
66,0.0,55.662276198049895,0.0,0.0
67,0.0,21.829660837958887,0.0,0.0
68,0.0,14.662274819154707,0.0,0.0
69,0.0,21.609674383460614,0.0,0.0
70,0.0,24.085412670385924,0.0,0.0
71,0.0,28.327741345101032,0.0,0.0
72,0.0,92.7804003270257,0.0,0.0
73,0.0,65.0169983573416,0.0,0.0
74,0.0,42.40140942796471,0.0,0.0
75,0.0,51.76093440483044,0.0,0.0
76,0.0,40.903586529676524,0.0,0.0
77,0.0,28.594568079909102,0.0,0.0
78,0.0,64.49657419755744,0.0,0.0
79,0.0,18.709902328075188,0.0,0.0
80,0.0,23.159318196992135,0.0,0.0
81,0.0,62.20661560064778,0.0,0.0
82,0.0,82.8299308042873,0.0,0.0
83,0.0,33.24147748113973,0.0,0.0
84,0.0,21.315148474146486,0.0,0.0
85,0.0,33.28752154360349,0.0,0.0
86,0.0,23.371701601424718,0.0,0.0
87,0.0,50.91629259968954,0.0,0.0
88,0.0,22.438330052555205,0.0,0.0
89,0.0,63.24820995121313,0.0,0.0
90,0.0,48.557481663053004,0.0,0.0
91,0.0,39.41857973686002,0.0,0.0
92,0.0,47.11955112102133,0.0,0.0
93,0.0,50.67725135512633,0.0,0.0
94,0.0,79.26309257655191,0.0,0.0
95,0.0,83.41631378362145,0.0,0.0
96,0.0,28.751731256462847,169.44648529671977,0.0
97,0.0,73.33298056915676,190.60463445903054,0.0
98,0.0,48.326786129749856,105.86330429346486,0.0
99,0.0,40.84862456907882,124.27358454567994,0.0
100,0.0,33.94459958094241,218.5655699440793,0.0
101,0.0,20.802508624447505,239.66920611262879,0.0
102,0.0,32.937816342206176,148.89641153610376,0.0
103,0.0,19.233275988009357,130.64382905182347,0.0
104,0.0,29.97012551299777,168.17086471449406,0.0
105,0.0,44.40015515754336,144.52291401613826,0.0
106,0.0,55.03057391803236,121.15284928847981,0.0
107,0.0,16.25145017450571,208.4743915849756,0.0
108,0.0,22.72520520675699,147.225824704407,0.0
109,0.0,19.161525030213774,81.6356643266323,0.0
110,0.0,51.902071517215205,131.80475164251638,0.0
111,0.0,39.95382720950697,128.2104733958668,0.0
112,0.0,16.10627617752423,109.57727776045289,0.0
113,0.0,28.337290427460644,97.16950653772886,0.0
114,0.0,37.3730603795884,172.02229805644254,0.0
115,0.0,34.04228535176783,231.20384985989753,0.0
116,0.0,46.485965461276194,176.9098550592644,0.0
117,0.0,31.027989065758618,176.01395469338948,0.0
118,0.0,64.37052346298105,114.30843753783935,0.0
119,0.0,79.65402305264509,129.42610409467915,0.0
120,0.0,29.255972323092614,0.0,0.0
121,0.0,34.593719436294535,0.0,0.0
122,0.0,38.05303577941946,0.0,0.0
123,0.0,39.84699106783882,0.0,0.0
124,0.0,27.17954287612224,0.0,0.0
125,0.0,34.264090899883435,0.0,0.0
126,0.0,27.85516550544602,0.0,0.0
127,0.0,24.682296229783606,0.0,0.0
128,0.0,4.186256384886389,0.0,0.0
129,0.0,22.708280624685496,0.0,0.0
130,0.0,41.556888015962066,0.0,0.0
131,0.0,8.65164224481886,0.0,0.0
132,0.0,11.70926957264631,0.0,0.0
133,0.0,15.57385083722546,0.0,0.0
134,0.0,22.865680884595562,0.0,0.0
135,0.0,18.750962079999958,0.0,0.0
136,0.0,12.028438687472164,0.0,0.0
137,0.0,27.075074905583897,0.0,0.0
138,0.0,31.75026200601068,0.0,0.0
139,0.0,17.734680860912423,0.0,0.0
140,0.0,19.362108898087918,0.0,0.0
141,0.0,16.59730487092566,0.0,0.0
142,0.0,19.989807761131797,0.0,0.0
143,0.0,25.328198485960037,0.0,0.0
144,0.0,36.255735630408694,0.0,0.0
145,0.0,45.71296147371349,0.0,0.0
146,0.0,38.19703482197282,0.0,0.0
147,0.0,41.00709892883516,0.0,0.0
148,0.0,27.86272097379537,0.0,0.0
149,0.0,34.133234735161636,0.0,0.0
150,0.0,31.474390652528896,0.0,0.0
151,0.0,18.94248071072494,0.0,0.0
152,0.0,3.455506168531401,0.0,0.0
153,0.0,17.860519046545342,0.0,0.0
154,0.0,33.09796499176966,0.0,0.0
155,0.0,10.214335741762469,0.0,0.0
156,0.0,8.29643062957054,0.0,0.0
157,0.0,8.134241740003379,0.0,0.0
158,0.0,5.89361998443285,0.0,0.0
159,0.0,16.617136899676705,0.0,0.0
160,0.0,8.55355099671678,0.0,0.0
161,0.0,13.797237108413826,0.0,0.0
162,0.0,21.120855804056735,0.0,0.0
163,0.0,20.109998459586862,0.0,0.0
164,0.0,16.87418513257638,0.0,0.0
165,0.0,9.056651274800203,0.0,0.0
166,0.0,18.757380411437744,0.0,0.0
167,0.0,13.080030053115767,0.0,0.0
168,0.0,25.212578718976424,12.911981333589397,0.0
169,0.0,35.394734142913755,14.5242521727199,0.0
170,0.0,53.452523752849956,8.066883220125273,0.0
171,0.0,53.38478864306657,9.469763867348426,0.0
172,0.0,34.74540518352697,16.65490171921501,0.0
173,0.0,44.24917922770038,18.26301861701914,0.0
174,0.0,42.27799567601933,11.346046411207766,0.0
175,0.0,41.98991994843446,9.955182482020145,0.0
176,0.0,11.796379640500625,12.814777847086866,0.0
177,0.0,16.327037223859964,11.012781792343537,0.0
178,0.0,11.58297705720455,9.231960909573989,0.0
179,0.0,20.36896692510913,15.885944450030564,0.0
180,0.0,37.354254345210535,11.218746125520301,0.0
181,0.0,23.49046249760774,6.220714298646189,0.0
182,0.0,16.724204125794504,10.043645873836859,0.0
183,0.0,40.35519133242226,9.769758495487302,0.0
184,0.0,50.67727597223872,8.349891486689323,0.0
185,0.0,18.894153920134098,7.404407665418457,0.0
186,0.0,20.975433280095714,13.108260685233201,0.0
187,0.0,15.72034061055022,17.617950519406808,0.0
188,0.0,7.984241687492066,13.480697119525601,0.0
189,0.0,11.72048791122024,13.412428670164282,0.0
190,0.0,2.8072864811125475,8.71041030550619,0.0
191,0.0,3.1933159714701964,9.86239069652775,0.0
192,0.0,28.491691949786706,0.0,0.0
193,0.0,39.99812447131698,0.0,0.0
194,0.0,60.40448530394062,0.0,0.0
